 ID,Date,Water Level / Niveau d'eau (m),Grade,Symbol / Symbole,QA/QC,Discharge / Débit (cms),Grade,Symbol / Symbole,QA/QC
02AB006,2015-04-07T19:30:00-05:00,301.859,,,2,22.863,,,1
02AB006,2015-04-07T19:35:00-05:00,301.866,,,2,23.337,,,1
02AB006,2015-04-07T19:40:00-05:00,301.866,,,2,23.337,,,1
02AB006,2015-04-07T19:45:00-05:00,301.866,,,2,23.337,,,1
02AB006,2015-04-07T19:50:00-05:00,301.862,,,2,23.066,,,1
02AB006,2015-04-07T19:55:00-05:00,301.863,,,2,23.134,,,1
02AB006,2015-04-07T20:00:00-05:00,301.860,,,2,22.931,,,1
02AB006,2015-04-07T20:05:00-05:00,301.864,,,2,23.201,,,1
02AB006,2015-04-07T20:10:00-05:00,301.863,,,2,23.134,,,1
02AB006,2015-04-07T20:15:00-05:00,301.863,,,2,23.134,,,1
02AB006,2015-04-07T20:20:00-05:00,301.863,,,2,23.133,,,1
02AB006,2015-04-07T20:25:00-05:00,301.864,,,2,23.201,,,1
02AB006,2015-04-07T20:30:00-05:00,301.865,,,2,23.269,,,1
02AB006,2015-04-07T20:35:00-05:00,301.862,,,2,23.066,,,1
02AB006,2015-04-07T20:40:00-05:00,301.861,,,2,22.998,,,1
02AB006,2015-04-07T20:45:00-05:00,301.866,,,2,23.337,,,1
02AB006,2015-04-07T20:50:00-05:00,301.860,,,2,22.931,,,1
02AB006,2015-04-07T20:55:00-05:00,301.860,,,2,22.931,,,1
02AB006,2015-04-07T21:00:00-05:00,301.860,,,2,22.930,,,1
02AB006,2015-04-07T21:05:00-05:00,301.866,,,2,23.337,,,1
02AB006,2015-04-07T21:10:00-05:00,301.862,,,2,23.066,,,1
02AB006,2015-04-07T21:15:00-05:00,301.857,,,2,22.728,,,1
02AB006,2015-04-07T21:20:00-05:00,301.861,,,2,22.998,,,1
02AB006,2015-04-07T21:25:00-05:00,301.866,,,2,23.337,,,1
02AB006,2015-04-07T21:30:00-05:00,301.863,,,2,23.133,,,1
02AB006,2015-04-07T21:35:00-05:00,301.864,,,2,23.201,,,1
02AB006,2015-04-07T21:40:00-05:00,301.858,,,2,22.795,,,1
02AB006,2015-04-07T21:45:00-05:00,301.860,,,2,22.930,,,1
02AB006,2015-04-07T21:50:00-05:00,301.866,,,2,23.336,,,1
02AB006,2015-04-07T21:55:00-05:00,301.865,,,2,23.269,,,1
02AB006,2015-04-07T22:00:00-05:00,301.861,,,2,22.998,,,1
02AB006,2015-04-07T22:05:00-05:00,301.864,,,2,23.201,,,1
02AB006,2015-04-07T22:10:00-05:00,301.864,,,2,23.201,,,1
02AB006,2015-04-07T22:15:00-05:00,301.860,,,2,22.930,,,1
02AB006,2015-04-07T22:20:00-05:00,301.864,,,2,23.201,,,1
02AB006,2015-04-07T22:25:00-05:00,301.859,,,2,22.863,,,1
02AB006,2015-04-07T22:30:00-05:00,301.862,,,2,23.065,,,1
02AB006,2015-04-07T22:35:00-05:00,301.863,,,2,23.133,,,1
02AB006,2015-04-07T22:40:00-05:00,301.865,,,2,23.268,,,1
02AB006,2015-04-07T22:45:00-05:00,301.865,,,2,23.268,,,1
02AB006,2015-04-07T22:50:00-05:00,301.862,,,2,23.065,,,1
02AB006,2015-04-07T22:55:00-05:00,301.865,,,2,23.268,,,1
02AB006,2015-04-07T23:00:00-05:00,301.861,,,2,22.997,,,1
02AB006,2015-04-07T23:05:00-05:00,301.861,,,2,22.997,,,1
02AB006,2015-04-07T23:10:00-05:00,301.858,,,2,22.795,,,1
02AB006,2015-04-07T23:15:00-05:00,301.862,,,2,23.065,,,1
02AB006,2015-04-07T23:20:00-05:00,301.857,,,2,22.728,,,1
02AB006,2015-04-07T23:25:00-05:00,301.865,,,2,23.268,,,1
02AB006,2015-04-07T23:30:00-05:00,301.862,,,2,23.065,,,1
02AB006,2015-04-07T23:35:00-05:00,301.863,,,2,23.133,,,1
02AB006,2015-04-07T23:40:00-05:00,301.860,,,2,22.930,,,1
02AB006,2015-04-07T23:45:00-05:00,301.864,,,2,23.200,,,1
02AB006,2015-04-07T23:50:00-05:00,301.863,,,2,23.133,,,1
02AB006,2015-04-07T23:55:00-05:00,301.857,,,2,22.727,,,1
02AB006,2015-04-08T00:00:00-05:00,301.863,,,2,23.132,,,1
02AB006,2015-04-08T00:05:00-05:00,301.857,,,2,22.727,,,1
02AB006,2015-04-08T00:10:00-05:00,301.862,,,2,23.065,,,1
02AB006,2015-04-08T00:15:00-05:00,301.861,,,2,22.997,,,1
02AB006,2015-04-08T00:20:00-05:00,301.864,,,2,23.200,,,1
02AB006,2015-04-08T00:25:00-05:00,301.861,,,2,22.997,,,1
02AB006,2015-04-08T00:30:00-05:00,301.859,,,2,22.862,,,1
02AB006,2015-04-08T00:35:00-05:00,301.860,,,2,22.930,,,1
02AB006,2015-04-08T00:40:00-05:00,301.862,,,2,23.065,,,1
02AB006,2015-04-08T00:45:00-05:00,301.857,,,2,22.727,,,1
02AB006,2015-04-08T00:50:00-05:00,301.863,,,2,23.132,,,1
02AB006,2015-04-08T00:55:00-05:00,301.863,,,2,23.132,,,1
02AB006,2015-04-08T01:00:00-05:00,301.862,,,2,23.065,,,1
02AB006,2015-04-08T01:05:00-05:00,301.862,,,2,23.064,,,1
02AB006,2015-04-08T01:10:00-05:00,301.863,,,2,23.132,,,1
02AB006,2015-04-08T01:15:00-05:00,301.858,,,2,22.794,,,1
02AB006,2015-04-08T01:20:00-05:00,301.862,,,2,23.064,,,1
02AB006,2015-04-08T01:25:00-05:00,301.863,,,2,23.132,,,1
02AB006,2015-04-08T01:30:00-05:00,301.857,,,2,22.727,,,1
02AB006,2015-04-08T01:35:00-05:00,301.864,,,2,23.200,,,1
02AB006,2015-04-08T01:40:00-05:00,301.863,,,2,23.132,,,1
02AB006,2015-04-08T01:45:00-05:00,301.860,,,2,22.929,,,1
02AB006,2015-04-08T01:50:00-05:00,301.859,,,2,22.862,,,1
02AB006,2015-04-08T01:55:00-05:00,301.861,,,2,22.997,,,1
02AB006,2015-04-08T02:00:00-05:00,301.864,,,2,23.200,,,1
02AB006,2015-04-08T02:05:00-05:00,301.856,,,2,22.660,,,1
02AB006,2015-04-08T02:10:00-05:00,301.862,,,2,23.064,,,1
02AB006,2015-04-08T02:15:00-05:00,301.856,,,2,22.660,,,1
02AB006,2015-04-08T02:20:00-05:00,301.863,,,2,23.132,,,1
02AB006,2015-04-08T02:25:00-05:00,301.861,,,2,22.997,,,1
02AB006,2015-04-08T02:30:00-05:00,301.860,,,2,22.929,,,1
02AB006,2015-04-08T02:35:00-05:00,301.859,,,2,22.861,,,1
02AB006,2015-04-08T02:40:00-05:00,301.861,,,2,22.996,,,1
02AB006,2015-04-08T02:45:00-05:00,301.858,,,2,22.794,,,1
02AB006,2015-04-08T02:50:00-05:00,301.856,,,2,22.659,,,1
02AB006,2015-04-08T02:55:00-05:00,301.861,,,2,22.996,,,1
02AB006,2015-04-08T03:00:00-05:00,301.864,,,2,23.199,,,1
02AB006,2015-04-08T03:05:00-05:00,301.866,,,2,23.335,,,1
02AB006,2015-04-08T03:10:00-05:00,301.863,,,2,23.132,,,1
02AB006,2015-04-08T03:15:00-05:00,301.864,,,2,23.199,,,1
02AB006,2015-04-08T03:20:00-05:00,301.864,,,2,23.199,,,1
02AB006,2015-04-08T03:25:00-05:00,301.862,,,2,23.064,,,1
02AB006,2015-04-08T03:30:00-05:00,301.858,,,2,22.794,,,1
02AB006,2015-04-08T03:35:00-05:00,301.860,,,2,22.929,,,1
02AB006,2015-04-08T03:40:00-05:00,301.862,,,2,23.064,,,1
02AB006,2015-04-08T03:45:00-05:00,301.863,,,2,23.131,,,1
02AB006,2015-04-08T03:50:00-05:00,301.862,,,2,23.064,,,1
02AB006,2015-04-08T03:55:00-05:00,301.865,,,2,23.267,,,1
02AB006,2015-04-08T04:00:00-05:00,301.861,,,2,22.996,,,1
02AB006,2015-04-08T04:05:00-05:00,301.859,,,2,22.861,,,1
02AB006,2015-04-08T04:10:00-05:00,301.863,,,2,23.131,,,1
02AB006,2015-04-08T04:15:00-05:00,301.862,,,2,23.064,,,1
02AB006,2015-04-08T04:20:00-05:00,301.863,,,2,23.131,,,1
02AB006,2015-04-08T04:25:00-05:00,301.864,,,2,23.199,,,1
02AB006,2015-04-08T04:30:00-05:00,301.860,,,2,22.928,,,1
02AB006,2015-04-08T04:35:00-05:00,301.864,,,2,23.199,,,1
02AB006,2015-04-08T04:40:00-05:00,301.865,,,2,23.267,,,1
02AB006,2015-04-08T04:45:00-05:00,301.866,,,2,23.335,,,1
02AB006,2015-04-08T04:50:00-05:00,301.863,,,2,23.131,,,1
02AB006,2015-04-08T04:55:00-05:00,301.864,,,2,23.199,,,1
02AB006,2015-04-08T05:00:00-05:00,301.865,,,2,23.267,,,1
02AB006,2015-04-08T05:05:00-05:00,301.866,,,2,23.334,,,1
02AB006,2015-04-08T05:10:00-05:00,301.863,,,2,23.131,,,1
02AB006,2015-04-08T05:15:00-05:00,301.858,,,2,22.793,,,1
02AB006,2015-04-08T05:20:00-05:00,301.868,,,2,23.470,,,1
02AB006,2015-04-08T05:25:00-05:00,301.865,,,2,23.266,,,1
02AB006,2015-04-08T05:30:00-05:00,301.867,,,2,23.402,,,1
02AB006,2015-04-08T05:35:00-05:00,301.859,,,2,22.861,,,1
02AB006,2015-04-08T05:40:00-05:00,301.859,,,2,22.861,,,1
02AB006,2015-04-08T05:45:00-05:00,301.864,,,2,23.199,,,1
02AB006,2015-04-08T05:50:00-05:00,301.862,,,2,23.063,,,1
02AB006,2015-04-08T05:55:00-05:00,301.866,,,2,23.334,,,1
02AB006,2015-04-08T06:00:00-05:00,301.867,,,2,23.402,,,1
02AB006,2015-04-08T06:05:00-05:00,301.867,,,2,23.402,,,1
02AB006,2015-04-08T06:10:00-05:00,301.863,,,2,23.131,,,1
02AB006,2015-04-08T06:15:00-05:00,301.866,,,2,23.334,,,1
02AB006,2015-04-08T06:20:00-05:00,301.866,,,2,23.334,,,1
02AB006,2015-04-08T06:25:00-05:00,301.864,,,2,23.198,,,1
02AB006,2015-04-08T06:30:00-05:00,301.868,,,2,23.470,,,1
02AB006,2015-04-08T06:35:00-05:00,301.865,,,2,23.266,,,1
02AB006,2015-04-08T06:40:00-05:00,301.866,,,2,23.334,,,1
02AB006,2015-04-08T06:45:00-05:00,301.863,,,2,23.131,,,1
02AB006,2015-04-08T06:50:00-05:00,301.865,,,2,23.266,,,1
02AB006,2015-04-08T06:55:00-05:00,301.864,,,2,23.198,,,1
02AB006,2015-04-08T07:00:00-05:00,301.865,,,2,23.266,,,1
02AB006,2015-04-08T07:05:00-05:00,301.867,,,2,23.402,,,1
02AB006,2015-04-08T07:10:00-05:00,301.865,,,2,23.266,,,1
02AB006,2015-04-08T07:15:00-05:00,301.863,,,2,23.130,,,1
02AB006,2015-04-08T07:20:00-05:00,301.865,,,2,23.266,,,1
02AB006,2015-04-08T07:25:00-05:00,301.868,,,2,23.470,,,1
02AB006,2015-04-08T07:30:00-05:00,301.868,,,2,23.470,,,1
02AB006,2015-04-08T07:35:00-05:00,301.866,,,2,23.334,,,1
02AB006,2015-04-08T07:40:00-05:00,301.865,,,2,23.266,,,1
02AB006,2015-04-08T07:45:00-05:00,301.869,,,2,23.538,,,1
02AB006,2015-04-08T07:50:00-05:00,301.866,,,2,23.334,,,1
02AB006,2015-04-08T07:55:00-05:00,301.867,,,2,23.402,,,1
02AB006,2015-04-08T08:00:00-05:00,301.862,,,2,23.063,,,1
02AB006,2015-04-08T08:05:00-05:00,301.866,,,2,23.334,,,1
02AB006,2015-04-08T08:10:00-05:00,301.864,,,2,23.198,,,1
02AB006,2015-04-08T08:15:00-05:00,301.867,,,2,23.401,,,1
02AB006,2015-04-08T08:20:00-05:00,301.861,,,2,22.995,,,1
02AB006,2015-04-08T08:25:00-05:00,301.860,,,2,22.927,,,1
02AB006,2015-04-08T08:30:00-05:00,301.868,,,2,23.469,,,1
02AB006,2015-04-08T08:35:00-05:00,301.868,,,2,23.469,,,1
02AB006,2015-04-08T08:40:00-05:00,301.865,,,2,23.266,,,1
02AB006,2015-04-08T08:45:00-05:00,301.864,,,2,23.198,,,1
02AB006,2015-04-08T08:50:00-05:00,301.867,,,2,23.401,,,1
02AB006,2015-04-08T08:55:00-05:00,301.864,,,2,23.198,,,1
02AB006,2015-04-08T09:00:00-05:00,301.863,,,2,23.130,,,1
02AB006,2015-04-08T09:05:00-05:00,301.861,,,2,22.995,,,1
02AB006,2015-04-08T09:10:00-05:00,301.864,,,2,23.198,,,1
02AB006,2015-04-08T09:15:00-05:00,301.869,,,2,23.537,,,1
02AB006,2015-04-08T09:20:00-05:00,301.864,,,2,23.198,,,1
02AB006,2015-04-08T09:25:00-05:00,301.865,,,2,23.265,,,1
02AB006,2015-04-08T09:30:00-05:00,301.868,,,2,23.469,,,1
02AB006,2015-04-08T09:35:00-05:00,301.861,,,2,22.995,,,1
02AB006,2015-04-08T09:40:00-05:00,301.862,,,2,23.062,,,1
02AB006,2015-04-08T09:45:00-05:00,301.866,,,2,23.333,,,1
02AB006,2015-04-08T09:50:00-05:00,301.867,,,2,23.401,,,1
02AB006,2015-04-08T09:55:00-05:00,301.867,,,2,23.401,,,1
02AB006,2015-04-08T10:00:00-05:00,301.865,,,2,23.265,,,1
02AB006,2015-04-08T10:05:00-05:00,301.867,,,2,23.401,,,1
02AB006,2015-04-08T10:10:00-05:00,301.866,,,2,23.333,,,1
02AB006,2015-04-08T10:15:00-05:00,301.868,,,2,23.469,,,1
02AB006,2015-04-08T10:20:00-05:00,301.863,,,2,23.130,,,1
02AB006,2015-04-08T10:25:00-05:00,301.863,,,2,23.130,,,1
02AB006,2015-04-08T10:30:00-05:00,301.859,,,2,22.859,,,1
02AB006,2015-04-08T10:35:00-05:00,301.865,,,2,23.265,,,1
02AB006,2015-04-08T10:40:00-05:00,301.869,,,2,23.537,,,1
02AB006,2015-04-08T10:45:00-05:00,301.862,,,2,23.062,,,1
02AB006,2015-04-08T10:50:00-05:00,301.864,,,2,23.197,,,1
02AB006,2015-04-08T10:55:00-05:00,301.866,,,2,23.333,,,1
02AB006,2015-04-08T11:00:00-05:00,301.866,,,2,23.333,,,1
02AB006,2015-04-08T11:05:00-05:00,301.864,,,2,23.197,,,1
02AB006,2015-04-08T11:10:00-05:00,301.863,,,2,23.129,,,1
02AB006,2015-04-08T11:15:00-05:00,301.866,,,2,23.333,,,1
02AB006,2015-04-08T11:20:00-05:00,301.861,,,2,22.994,,,1
02AB006,2015-04-08T11:25:00-05:00,301.865,,,2,23.265,,,1
02AB006,2015-04-08T11:30:00-05:00,301.862,,,2,23.062,,,1
02AB006,2015-04-08T11:35:00-05:00,301.865,,,2,23.265,,,1
02AB006,2015-04-08T11:40:00-05:00,301.862,,,2,23.062,,,1
02AB006,2015-04-08T11:45:00-05:00,301.866,,,2,23.333,,,1
02AB006,2015-04-08T11:50:00-05:00,301.864,,,2,23.197,,,1
02AB006,2015-04-08T11:55:00-05:00,301.865,,,2,23.265,,,1
02AB006,2015-04-08T12:00:00-05:00,301.865,,,2,23.265,,,1
02AB006,2015-04-08T12:05:00-05:00,301.864,,,2,23.197,,,1
02AB006,2015-04-08T12:10:00-05:00,301.863,,,2,23.129,,,1
02AB006,2015-04-08T12:15:00-05:00,301.865,,,2,23.265,,,1
02AB006,2015-04-08T12:20:00-05:00,301.863,,,2,23.129,,,1
02AB006,2015-04-08T12:25:00-05:00,301.865,,,2,23.265,,,1
02AB006,2015-04-08T12:30:00-05:00,301.865,,,2,23.264,,,1
02AB006,2015-04-08T12:35:00-05:00,301.864,,,2,23.197,,,1
02AB006,2015-04-08T12:40:00-05:00,301.864,,,2,23.197,,,1
02AB006,2015-04-08T12:45:00-05:00,301.864,,,2,23.197,,,1
02AB006,2015-04-08T12:50:00-05:00,301.864,,,2,23.197,,,1
02AB006,2015-04-08T12:55:00-05:00,301.864,,,2,23.197,,,1
02AB006,2015-04-08T13:00:00-05:00,301.862,,,2,23.061,,,1
02AB006,2015-04-08T13:05:00-05:00,301.869,,,2,23.536,,,1
02AB006,2015-04-08T13:10:00-05:00,301.864,,,2,23.197,,,1
02AB006,2015-04-08T13:15:00-05:00,301.864,,,2,23.196,,,1
02AB006,2015-04-08T13:20:00-05:00,301.864,,,2,23.196,,,1
02AB006,2015-04-08T13:25:00-05:00,301.861,,,2,22.993,,,1
02AB006,2015-04-08T13:30:00-05:00,301.865,,,2,23.264,,,1
02AB006,2015-04-08T13:35:00-05:00,301.866,,,2,23.332,,,1
02AB006,2015-04-08T13:40:00-05:00,301.863,,,2,23.129,,,1
02AB006,2015-04-08T13:45:00-05:00,301.863,,,2,23.129,,,1
02AB006,2015-04-08T13:50:00-05:00,301.867,,,2,23.400,,,1
02AB006,2015-04-08T13:55:00-05:00,301.866,,,2,23.332,,,1
02AB006,2015-04-08T14:00:00-05:00,301.864,,,2,23.196,,,1
02AB006,2015-04-08T14:05:00-05:00,301.864,,,2,23.196,,,1
02AB006,2015-04-08T14:10:00-05:00,301.865,,,2,23.264,,,1
02AB006,2015-04-08T14:15:00-05:00,301.864,,,2,23.196,,,1
02AB006,2015-04-08T14:20:00-05:00,301.865,,,2,23.264,,,1
02AB006,2015-04-08T14:25:00-05:00,301.862,,,2,23.061,,,1
02AB006,2015-04-08T14:30:00-05:00,301.864,,,2,23.196,,,1
02AB006,2015-04-08T14:35:00-05:00,301.863,,,2,23.128,,,1
02AB006,2015-04-08T14:40:00-05:00,301.864,,,2,23.196,,,1
02AB006,2015-04-08T14:45:00-05:00,301.864,,,2,23.196,,,1
02AB006,2015-04-08T14:50:00-05:00,301.864,,,2,23.196,,,1
02AB006,2015-04-08T14:55:00-05:00,301.866,,,2,23.332,,,1
02AB006,2015-04-08T15:00:00-05:00,301.867,,,2,23.400,,,1
02AB006,2015-04-08T15:05:00-05:00,301.865,,,2,23.264,,,1
02AB006,2015-04-08T15:10:00-05:00,301.867,,,2,23.400,,,1
02AB006,2015-04-08T15:15:00-05:00,301.865,,,2,23.264,,,1
02AB006,2015-04-08T15:20:00-05:00,301.866,,,2,23.332,,,1
02AB006,2015-04-08T15:25:00-05:00,301.858,,,2,22.791,,,1
02AB006,2015-04-08T15:30:00-05:00,301.861,,,2,22.993,,,1
02AB006,2015-04-08T15:35:00-05:00,301.866,,,2,23.331,,,1
02AB006,2015-04-08T15:40:00-05:00,301.865,,,2,23.264,,,1
02AB006,2015-04-08T15:45:00-05:00,301.863,,,2,23.128,,,1
02AB006,2015-04-08T15:50:00-05:00,301.864,,,2,23.196,,,1
02AB006,2015-04-08T15:55:00-05:00,301.862,,,2,23.060,,,1
02AB006,2015-04-08T16:00:00-05:00,301.866,,,2,23.331,,,1
02AB006,2015-04-08T16:05:00-05:00,301.862,,,2,23.060,,,1
02AB006,2015-04-08T16:10:00-05:00,301.861,,,2,22.993,,,1
02AB006,2015-04-08T16:15:00-05:00,301.865,,,2,23.263,,,1
02AB006,2015-04-08T16:20:00-05:00,301.862,,,2,23.060,,,1
02AB006,2015-04-08T16:25:00-05:00,301.866,,,2,23.331,,,1
02AB006,2015-04-08T16:30:00-05:00,301.867,,,2,23.399,,,1
02AB006,2015-04-08T16:35:00-05:00,301.862,,,2,23.060,,,1
02AB006,2015-04-08T16:40:00-05:00,301.865,,,2,23.263,,,1
02AB006,2015-04-08T16:45:00-05:00,301.860,,,2,22.925,,,1
02AB006,2015-04-08T16:50:00-05:00,301.863,,,2,23.128,,,1
02AB006,2015-04-08T16:55:00-05:00,301.867,,,2,23.399,,,1
02AB006,2015-04-08T17:00:00-05:00,301.865,,,2,23.263,,,1
02AB006,2015-04-08T17:05:00-05:00,301.862,,,2,23.060,,,1
02AB006,2015-04-08T17:10:00-05:00,301.863,,,2,23.128,,,1
02AB006,2015-04-08T17:15:00-05:00,301.866,,,2,23.331,,,1
02AB006,2015-04-08T17:20:00-05:00,301.868,,,2,23.467,,,1
02AB006,2015-04-08T17:25:00-05:00,301.863,,,2,23.128,,,1
02AB006,2015-04-08T17:30:00-05:00,301.863,,,2,23.128,,,1
02AB006,2015-04-08T18:35:00-05:00,301.866,,,2,23.331,,,1
02AB006,2015-04-08T18:40:00-05:00,301.865,,,2,23.263,,,1
02AB006,2015-04-08T18:45:00-05:00,301.860,,,2,22.924,,,1
02AB006,2015-04-08T18:50:00-05:00,301.868,,,2,23.467,,,1
02AB006,2015-04-08T18:55:00-05:00,301.865,,,2,23.263,,,1
02AB006,2015-04-08T19:00:00-05:00,301.865,,,2,23.263,,,1
02AB006,2015-04-08T19:05:00-05:00,301.867,,,2,23.398,,,1
02AB006,2015-04-08T19:10:00-05:00,301.863,,,2,23.127,,,1
02AB006,2015-04-08T19:15:00-05:00,301.865,,,2,23.263,,,1
02AB006,2015-04-08T19:20:00-05:00,301.865,,,2,23.263,,,1
02AB006,2015-04-08T19:25:00-05:00,301.865,,,2,23.263,,,1
02AB006,2015-04-08T19:30:00-05:00,301.864,,,2,23.195,,,1
02AB006,2015-04-08T19:35:00-05:00,301.864,,,2,23.195,,,1
02AB006,2015-04-08T19:40:00-05:00,301.866,,,2,23.330,,,1
02AB006,2015-04-08T19:45:00-05:00,301.861,,,2,22.992,,,1
02AB006,2015-04-08T19:50:00-05:00,301.867,,,2,23.398,,,1
02AB006,2015-04-08T19:55:00-05:00,301.869,,,2,23.534,,,1
02AB006,2015-04-08T20:00:00-05:00,301.868,,,2,23.466,,,1
02AB006,2015-04-08T20:05:00-05:00,301.864,,,2,23.195,,,1
02AB006,2015-04-08T20:10:00-05:00,301.866,,,2,23.330,,,1
02AB006,2015-04-08T20:15:00-05:00,301.861,,,2,22.992,,,1
02AB006,2015-04-08T20:20:00-05:00,301.868,,,2,23.466,,,1
02AB006,2015-04-08T20:25:00-05:00,301.866,,,2,23.330,,,1
02AB006,2015-04-08T20:30:00-05:00,301.865,,,2,23.262,,,1
02AB006,2015-04-08T20:35:00-05:00,301.863,,,2,23.127,,,1
02AB006,2015-04-08T20:40:00-05:00,301.868,,,2,23.466,,,1
02AB006,2015-04-08T20:45:00-05:00,301.866,,,2,23.330,,,1
02AB006,2015-04-08T20:50:00-05:00,301.866,,,2,23.330,,,1
02AB006,2015-04-08T20:55:00-05:00,301.864,,,2,23.194,,,1
02AB006,2015-04-08T21:00:00-05:00,301.867,,,2,23.398,,,1
02AB006,2015-04-08T21:05:00-05:00,301.868,,,2,23.466,,,1
02AB006,2015-04-08T21:10:00-05:00,301.863,,,2,23.127,,,1
02AB006,2015-04-08T21:15:00-05:00,301.866,,,2,23.330,,,1
02AB006,2015-04-08T21:20:00-05:00,301.869,,,2,23.534,,,1
02AB006,2015-04-08T21:25:00-05:00,301.861,,,2,22.991,,,1
02AB006,2015-04-08T21:30:00-05:00,301.864,,,2,23.194,,,1
02AB006,2015-04-08T21:35:00-05:00,301.866,,,2,23.330,,,1
02AB006,2015-04-08T21:40:00-05:00,301.864,,,2,23.194,,,1
02AB006,2015-04-08T21:45:00-05:00,301.864,,,2,23.194,,,1
02AB006,2015-04-08T21:50:00-05:00,301.865,,,2,23.262,,,1
02AB006,2015-04-08T21:55:00-05:00,301.864,,,2,23.194,,,1
02AB006,2015-04-08T22:00:00-05:00,301.866,,,2,23.330,,,1
02AB006,2015-04-08T22:05:00-05:00,301.868,,,2,23.466,,,1
02AB006,2015-04-08T22:10:00-05:00,301.869,,,2,23.534,,,1
02AB006,2015-04-08T22:15:00-05:00,301.867,,,2,23.398,,,1
02AB006,2015-04-08T22:20:00-05:00,301.864,,,2,23.194,,,1
02AB006,2015-04-08T22:25:00-05:00,301.867,,,2,23.398,,,1
02AB006,2015-04-08T22:30:00-05:00,301.864,,,2,23.194,,,1
02AB006,2015-04-08T22:35:00-05:00,301.867,,,2,23.397,,,1
02AB006,2015-04-08T22:40:00-05:00,301.866,,,2,23.330,,,1
02AB006,2015-04-08T22:45:00-05:00,301.867,,,2,23.397,,,1
02AB006,2015-04-08T22:50:00-05:00,301.867,,,2,23.397,,,1
02AB006,2015-04-08T22:55:00-05:00,301.866,,,2,23.329,,,1
02AB006,2015-04-08T23:00:00-05:00,301.864,,,2,23.194,,,1
02AB006,2015-04-08T23:05:00-05:00,301.866,,,2,23.329,,,1
02AB006,2015-04-08T23:10:00-05:00,301.864,,,2,23.194,,,1
02AB006,2015-04-08T23:15:00-05:00,301.864,,,2,23.194,,,1
02AB006,2015-04-08T23:20:00-05:00,301.864,,,2,23.194,,,1
02AB006,2015-04-08T23:25:00-05:00,301.867,,,2,23.397,,,1
02AB006,2015-04-08T23:30:00-05:00,301.869,,,2,23.533,,,1
02AB006,2015-04-08T23:35:00-05:00,301.869,,,2,23.533,,,1
02AB006,2015-04-08T23:40:00-05:00,301.865,,,2,23.261,,,1
02AB006,2015-04-08T23:45:00-05:00,301.867,,,2,23.397,,,1
02AB006,2015-04-08T23:50:00-05:00,301.863,,,2,23.126,,,1
02AB006,2015-04-08T23:55:00-05:00,301.864,,,2,23.194,,,1
02AB006,2015-04-09T00:00:00-05:00,301.864,,,2,23.193,,,1
02AB006,2015-04-09T00:05:00-05:00,301.863,,,2,23.126,,,1
02AB006,2015-04-09T00:10:00-05:00,301.867,,,2,23.397,,,1
02AB006,2015-04-09T00:15:00-05:00,301.864,,,2,23.193,,,1
02AB006,2015-04-09T00:20:00-05:00,301.866,,,2,23.329,,,1
02AB006,2015-04-09T00:25:00-05:00,301.863,,,2,23.126,,,1
02AB006,2015-04-09T00:30:00-05:00,301.867,,,2,23.397,,,1
02AB006,2015-04-09T00:35:00-05:00,301.864,,,2,23.193,,,1
02AB006,2015-04-09T00:40:00-05:00,301.864,,,2,23.193,,,1
02AB006,2015-04-09T00:45:00-05:00,301.866,,,2,23.329,,,1
02AB006,2015-04-09T00:50:00-05:00,301.863,,,2,23.126,,,1
02AB006,2015-04-09T00:55:00-05:00,301.868,,,2,23.465,,,1
02AB006,2015-04-09T01:00:00-05:00,301.867,,,2,23.397,,,1
02AB006,2015-04-09T01:05:00-05:00,301.866,,,2,23.329,,,1
02AB006,2015-04-09T01:10:00-05:00,301.865,,,2,23.261,,,1
02AB006,2015-04-09T01:15:00-05:00,301.867,,,2,23.397,,,1
02AB006,2015-04-09T01:20:00-05:00,301.867,,,2,23.397,,,1
02AB006,2015-04-09T01:25:00-05:00,301.867,,,2,23.397,,,1
02AB006,2015-04-09T01:30:00-05:00,301.862,,,2,23.058,,,1
02AB006,2015-04-09T01:35:00-05:00,301.868,,,2,23.465,,,1
02AB006,2015-04-09T01:40:00-05:00,301.862,,,2,23.058,,,1
02AB006,2015-04-09T01:45:00-05:00,301.866,,,2,23.329,,,1
02AB006,2015-04-09T01:50:00-05:00,301.860,,,2,22.922,,,1
02AB006,2015-04-09T01:55:00-05:00,301.865,,,2,23.261,,,1
02AB006,2015-04-09T02:00:00-05:00,301.868,,,2,23.464,,,1
02AB006,2015-04-09T02:05:00-05:00,301.869,,,2,23.533,,,1
02AB006,2015-04-09T02:10:00-05:00,301.862,,,2,23.058,,,1
02AB006,2015-04-09T02:15:00-05:00,301.861,,,2,22.990,,,1
02AB006,2015-04-09T02:20:00-05:00,301.866,,,2,23.328,,,1
02AB006,2015-04-09T02:25:00-05:00,301.869,,,2,23.532,,,1
02AB006,2015-04-09T02:30:00-05:00,301.864,,,2,23.193,,,1
02AB006,2015-04-09T02:35:00-05:00,301.864,,,2,23.193,,,1
02AB006,2015-04-09T02:40:00-05:00,301.866,,,2,23.328,,,1
02AB006,2015-04-09T02:45:00-05:00,301.863,,,2,23.125,,,1
02AB006,2015-04-09T02:50:00-05:00,301.865,,,2,23.260,,,1
02AB006,2015-04-09T02:55:00-05:00,301.865,,,2,23.260,,,1
